play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score
1222,294,2024-12-27T02:07:11.262-06:00,2024-12-27T04:09:11.262-06:00,MOBILE,ABORTED,1195
1223,470,2024-12-28T05:31:34.382-06:00,2024-12-28T12:59:34.382-06:00,MOBILE,ABORTED,1671
1224,297,2024-11-02T18:31:08.078-06:00,2024-11-03T01:49:08.078-06:00,BROWSER,TIMEOUT,2672
1225,21,2024-11-26T08:59:44.549-06:00,2024-11-26T12:23:44.549-06:00,MOBILE,ABORTED,1832
1226,380,2024-12-23T20:38:24.605-06:00,2024-12-23T22:56:24.605-06:00,MOBILE,TIMEOUT,1920
1227,166,2024-12-12T18:58:54.497-06:00,2024-12-13T04:01:54.497-06:00,BROWSER,COMPLETED,2047
1228,184,2024-12-30T00:32:09.888-06:00,2024-12-30T07:28:09.888-06:00,BROWSER,TIMEOUT,3435
1230,451,2024-06-14T11:04:22.962-06:00,2024-06-14T18:17:22.962-06:00,MOBILE,COMPLETED,557
1231,100,2024-12-28T12:29:35.305-06:00,2024-12-28T19:11:35.305-06:00,BROWSER,COMPLETED,2399
1232,349,2024-12-14T03:07:34.741-06:00,2024-12-14T12:35:34.741-06:00,BROWSER,COMPLETED,3000
1233,11,2024-11-21T17:24:18.888-06:00,2024-11-21T22:29:18.888-06:00,MOBILE,COMPLETED,2291
1234,67,2024-11-05T12:20:23.291-06:00,2024-11-05T20:14:23.291-06:00,BROWSER,COMPLETED,4308
1235,159,2024-12-29T14:23:18.966-06:00,2024-12-29T21:47:18.966-06:00,MOBILE,ABORTED,238
1236,141,2024-12-27T03:51:36.668-06:00,2024-12-27T07:51:36.668-06:00,MOBILE,COMPLETED,3426
1237,408,2024-12-29T19:08:18.448-06:00,2024-12-30T00:42:18.448-06:00,BROWSER,TIMEOUT,1384
1238,320,2024-10-10T06:07:53.103-06:00,2024-10-10T07:13:53.103-06:00,MOBILE,COMPLETED,3929
1239,133,2024-07-05T18:47:11.790-06:00,2024-07-06T02:14:11.790-06:00,BROWSER,COMPLETED,3487
1240,306,2024-12-13T13:11:11.091-06:00,2024-12-13T19:58:11.091-06:00,MOBILE,COMPLETED,1033
1242,357,2024-12-06T22:38:37.078-06:00,2024-12-07T04:46:37.078-06:00,MOBILE,TIMEOUT,3534
1243,197,2024-08-02T12:45:05.356-06:00,2024-08-02T20:00:05.356-06:00,BROWSER,TIMEOUT,4504
1244,281,2024-12-30T16:23:41.676-06:00,2024-12-30T20:49:41.676-06:00,MOBILE,TIMEOUT,4854
1246,160,2024-03-31T08:45:53.781-06:00,2024-03-31T10:32:53.781-06:00,MOBILE,TIMEOUT,2017
1247,327,2024-11-26T21:03:46.607-06:00,2024-11-26T21:39:46.607-06:00,BROWSER,COMPLETED,1471
1248,414,2024-01-04T15:49:17.977-06:00,2024-01-05T00:00:17.977-06:00,MOBILE,TIMEOUT,1001
1249,492,2024-08-28T18:17:46.799-06:00,2024-08-29T01:17:46.799-06:00,MOBILE,TIMEOUT,1332
1251,175,2024-12-24T23:15:13.004-06:00,2024-12-25T06:06:13.004-06:00,BROWSER,COMPLETED,4296
1252,186,2024-12-29T19:41:12.892-06:00,2024-12-30T01:33:12.892-06:00,BROWSER,TIMEOUT,1025
1253,466,2024-12-04T08:10:07.972-06:00,2024-12-04T13:45:07.972-06:00,MOBILE,TIMEOUT,1584
1254,100,2024-12-30T04:38:48.708-06:00,2024-12-30T14:36:48.708-06:00,BROWSER,TIMEOUT,3097
1255,345,2024-10-07T03:55:55.802-06:00,2024-10-07T12:58:55.802-06:00,BROWSER,COMPLETED,1555
1256,308,2024-12-27T00:11:09.101-06:00,2024-12-27T05:45:09.101-06:00,BROWSER,ABORTED,4124
1257,125,2024-12-29T05:10:04.711-06:00,2024-12-29T07:57:04.711-06:00,MOBILE,ABORTED,1645
1258,40,2024-11-07T15:18:31.095-06:00,2024-11-07T20:47:31.095-06:00,BROWSER,TIMEOUT,2072
1259,246,2024-12-29T10:43:14.512-06:00,2024-12-29T18:56:14.512-06:00,MOBILE,COMPLETED,916
1260,463,2024-12-29T17:12:48.957-06:00,2024-12-29T18:39:48.957-06:00,BROWSER,TIMEOUT,3881
1261,173,2024-12-29T12:32:47.719-06:00,2024-12-29T22:29:47.719-06:00,BROWSER,TIMEOUT,4964
1262,415,2024-08-26T09:25:00.771-06:00,2024-08-26T10:52:00.771-06:00,MOBILE,ABORTED,4587
1263,398,2024-12-30T23:03:18.405-06:00,2024-12-30T23:15:18.405-06:00,BROWSER,ABORTED,3606
1264,58,2024-12-26T08:50:47.963-06:00,2024-12-26T15:30:47.963-06:00,MOBILE,TIMEOUT,580
1265,447,2024-11-16T21:27:06.922-06:00,2024-11-16T22:36:06.922-06:00,BROWSER,ABORTED,429
1266,341,2024-12-30T17:15:09.797-06:00,2024-12-30T18:08:09.797-06:00,BROWSER,TIMEOUT,4556
1267,51,2024-11-16T22:42:44.830-06:00,2024-11-17T07:05:44.830-06:00,MOBILE,ABORTED,4950
1268,33,2024-12-19T11:43:33.588-06:00,2024-12-19T20:23:33.588-06:00,MOBILE,TIMEOUT,4061
1269,450,2024-12-13T22:42:18.901-06:00,2024-12-14T06:41:18.901-06:00,MOBILE,COMPLETED,2681
1270,354,2024-12-22T01:07:53.803-06:00,2024-12-22T08:45:53.803-06:00,BROWSER,COMPLETED,4579
1271,271,2024-10-18T15:09:11.436-06:00,2024-10-19T00:59:11.436-06:00,BROWSER,TIMEOUT,4044
1272,216,2024-12-16T09:10:28.168-06:00,2024-12-16T10:51:28.168-06:00,MOBILE,TIMEOUT,2303
1273,230,2024-06-28T22:48:08.919-06:00,2024-06-29T07:01:08.919-06:00,BROWSER,COMPLETED,2248
1274,198,2024-11-03T15:16:09.451-06:00,2024-11-03T20:59:09.451-06:00,MOBILE,COMPLETED,4685
1275,97,2024-12-26T14:24:46.395-06:00,2024-12-26T15:05:46.395-06:00,BROWSER,COMPLETED,2135
1276,47,2024-06-29T17:41:28.239-06:00,2024-06-30T01:41:28.239-06:00,BROWSER,ABORTED,237
1277,472,2024-10-24T04:36:43.080-06:00,2024-10-24T07:48:43.080-06:00,BROWSER,COMPLETED,3122
1278,434,2024-12-23T09:22:24.179-06:00,2024-12-23T15:54:24.179-06:00,BROWSER,ABORTED,4116
1279,108,2024-06-11T16:04:11.571-06:00,2024-06-11T19:30:11.571-06:00,BROWSER,COMPLETED,3856
1280,442,2024-12-07T22:48:23.454-06:00,2024-12-08T04:46:23.454-06:00,BROWSER,TIMEOUT,1629
1281,486,2024-08-25T21:16:12.910-06:00,2024-08-26T00:55:12.910-06:00,BROWSER,ABORTED,4470
1282,147,2024-12-06T15:11:07.565-06:00,2024-12-06T17:20:07.565-06:00,BROWSER,TIMEOUT,2157
1284,443,2024-12-30T18:24:20.411-06:00,2024-12-30T19:51:20.411-06:00,MOBILE,TIMEOUT,2203
1285,396,2024-12-21T08:03:31.659-06:00,2024-12-21T16:04:31.659-06:00,BROWSER,TIMEOUT,4974
1286,205,2024-12-03T06:45:14.939-06:00,2024-12-03T09:16:14.939-06:00,BROWSER,ABORTED,557
1287,53,2024-10-29T22:32:23.607-06:00,2024-10-30T05:49:23.607-06:00,BROWSER,TIMEOUT,4180
1289,47,2024-09-08T06:11:23.133-06:00,2024-09-08T07:54:23.133-06:00,MOBILE,TIMEOUT,2980
1290,12,2024-12-09T13:42:02.268-06:00,2024-12-09T22:53:02.268-06:00,MOBILE,ABORTED,910
1292,387,2024-12-28T09:43:11.953-06:00,2024-12-28T18:24:11.953-06:00,MOBILE,ABORTED,1388
1293,338,2024-07-10T23:35:30.430-06:00,2024-07-11T03:46:30.430-06:00,MOBILE,COMPLETED,782
1294,497,2024-12-16T20:50:15.195-06:00,2024-12-17T04:09:15.195-06:00,MOBILE,ABORTED,409
1295,212,2024-02-18T08:08:31.225-06:00,2024-02-18T13:58:31.225-06:00,MOBILE,TIMEOUT,3362
1296,351,2024-11-22T14:52:20.665-06:00,2024-11-22T16:35:20.665-06:00,MOBILE,TIMEOUT,3080
1297,160,2024-10-03T04:21:08.083-06:00,2024-10-03T07:31:08.083-06:00,BROWSER,TIMEOUT,594
1298,386,2024-10-08T22:03:21.550-06:00,2024-10-09T04:54:21.550-06:00,MOBILE,ABORTED,3532
1299,337,2024-12-28T20:43:27.522-06:00,2024-12-29T06:37:27.522-06:00,BROWSER,TIMEOUT,4254
1300,196,2024-12-24T22:49:06.551-06:00,2024-12-24T22:58:06.551-06:00,BROWSER,COMPLETED,2544
1301,250,2024-11-29T19:15:09.147-06:00,2024-11-29T23:58:09.147-06:00,BROWSER,COMPLETED,3454
1302,96,2024-05-23T20:07:48.520-06:00,2024-05-23T20:37:48.520-06:00,BROWSER,COMPLETED,3501
1303,149,2024-12-27T18:14:26.594-06:00,2024-12-28T03:23:26.594-06:00,BROWSER,ABORTED,1733
1304,43,2024-12-18T01:26:56.173-06:00,2024-12-18T07:56:56.173-06:00,MOBILE,ABORTED,3610
1305,90,2024-11-10T21:17:26.361-06:00,2024-11-11T03:37:26.361-06:00,BROWSER,ABORTED,1930
1306,452,2024-12-28T20:14:05.587-06:00,2024-12-29T01:53:05.587-06:00,MOBILE,ABORTED,2476
1308,422,2024-12-17T06:15:21.408-06:00,2024-12-17T14:30:21.408-06:00,BROWSER,COMPLETED,3759
1309,61,2024-12-02T02:53:27.929-06:00,2024-12-02T11:28:27.929-06:00,MOBILE,COMPLETED,663
1310,146,2024-09-03T19:11:58.457-06:00,2024-09-04T04:21:58.457-06:00,BROWSER,COMPLETED,1736
1311,262,2024-12-26T14:47:47.380-06:00,2024-12-26T15:36:47.380-06:00,MOBILE,ABORTED,4292
1312,8,2024-11-20T12:01:53.033-06:00,2024-11-20T17:32:53.033-06:00,MOBILE,ABORTED,1541
1313,429,2024-10-31T12:40:03.340-06:00,2024-10-31T18:17:03.340-06:00,MOBILE,ABORTED,3383
1314,385,2024-12-04T23:23:39.098-06:00,2024-12-05T00:52:39.098-06:00,BROWSER,ABORTED,2631
1315,293,2024-12-30T13:35:22.879-06:00,2024-12-30T19:54:22.879-06:00,BROWSER,TIMEOUT,877
1316,326,2024-12-18T17:59:31.996-06:00,2024-12-18T19:35:31.996-06:00,BROWSER,COMPLETED,2761
1317,39,2024-08-11T20:58:38.159-06:00,2024-08-12T04:30:38.159-06:00,BROWSER,TIMEOUT,371
1318,481,2024-12-01T14:59:15.258-06:00,2024-12-01T16:13:15.258-06:00,MOBILE,COMPLETED,4279
1319,297,2024-12-11T21:24:55.649-06:00,2024-12-12T04:39:55.649-06:00,MOBILE,COMPLETED,116
1320,110,2024-12-28T01:49:33.218-06:00,2024-12-28T04:01:33.218-06:00,BROWSER,TIMEOUT,3316
1321,211,2024-12-29T14:45:38.414-06:00,2024-12-30T00:28:38.414-06:00,BROWSER,ABORTED,2840
1322,235,2024-04-25T20:24:15.280-06:00,2024-04-26T00:31:15.280-06:00,BROWSER,ABORTED,4658
1323,71,2024-12-29T02:25:08.574-06:00,2024-12-29T07:34:08.574-06:00,BROWSER,COMPLETED,4603
1324,463,2024-12-30T14:05:03.513-06:00,2024-12-30T19:33:03.513-06:00,MOBILE,ABORTED,929
1325,4,2024-08-26T19:52:11.068-06:00,2024-08-26T22:27:11.068-06:00,MOBILE,ABORTED,2164
1326,373,2024-01-01T10:31:55.209-06:00,2024-01-01T18:49:55.209-06:00,BROWSER,ABORTED,2832
1327,232,2024-12-18T00:21:41.127-06:00,2024-12-18T04:22:41.127-06:00,MOBILE,ABORTED,3887
1328,434,2024-12-27T06:41:08.274-06:00,2024-12-27T11:40:08.274-06:00,BROWSER,COMPLETED,897
1329,453,2024-07-14T02:53:44.120-06:00,2024-07-14T07:37:44.120-06:00,MOBILE,ABORTED,1076
1330,441,2024-09-17T17:57:23.587-06:00,2024-09-17T19:32:23.587-06:00,MOBILE,TIMEOUT,2476
1331,195,2024-12-30T08:53:56.010-06:00,2024-12-30T18:22:56.010-06:00,BROWSER,COMPLETED,452
1332,339,2024-12-30T14:16:23.549-06:00,2024-12-30T14:34:23.549-06:00,BROWSER,TIMEOUT,3270
1333,402,2024-12-26T02:09:26.578-06:00,2024-12-26T04:16:26.578-06:00,MOBILE,TIMEOUT,226
1335,462,2024-11-05T20:02:45.736-06:00,2024-11-05T22:20:45.736-06:00,BROWSER,COMPLETED,3521
1336,81,2024-10-28T16:11:20.393-06:00,2024-10-28T19:02:20.393-06:00,MOBILE,ABORTED,2886
1337,246,2024-12-30T12:30:35.072-06:00,2024-12-30T16:48:35.072-06:00,MOBILE,TIMEOUT,3303
1338,7,2024-11-13T05:08:13.069-06:00,2024-11-13T11:11:13.069-06:00,MOBILE,TIMEOUT,2960
1339,462,2024-11-07T05:02:29.800-06:00,2024-11-07T07:11:29.800-06:00,MOBILE,COMPLETED,2547
1340,174,2024-12-28T14:02:06.171-06:00,2024-12-28T15:09:06.171-06:00,MOBILE,COMPLETED,3044
1341,72,2024-12-14T16:30:10.604-06:00,2024-12-14T23:04:10.604-06:00,BROWSER,COMPLETED,1869
1342,407,2024-10-31T14:52:54.550-06:00,2024-10-31T15:13:54.550-06:00,BROWSER,ABORTED,2292
1343,199,2024-11-26T17:55:15.855-06:00,2024-11-26T18:34:15.855-06:00,BROWSER,TIMEOUT,4670
1345,404,2024-11-22T23:23:46.530-06:00,2024-11-23T06:01:46.530-06:00,BROWSER,ABORTED,3089
1346,177,2024-10-26T16:37:34.241-06:00,2024-10-27T00:46:34.241-06:00,MOBILE,ABORTED,2035
1347,352,2024-11-25T21:30:06.308-06:00,2024-11-25T22:42:06.308-06:00,MOBILE,ABORTED,377
1348,290,2024-12-29T05:40:48.788-06:00,2024-12-29T10:15:48.788-06:00,BROWSER,COMPLETED,3061
1349,368,2024-12-28T01:21:17.886-06:00,2024-12-28T07:16:17.886-06:00,MOBILE,TIMEOUT,4143
1350,57,2024-12-30T20:49:06.837-06:00,2024-12-30T23:43:06.837-06:00,MOBILE,TIMEOUT,3100
1352,302,2024-09-25T22:17:59.624-06:00,2024-09-26T08:01:59.624-06:00,MOBILE,TIMEOUT,3176
1353,321,2024-12-21T07:16:20.815-06:00,2024-12-21T08:53:20.815-06:00,MOBILE,TIMEOUT,3849
1354,251,2024-11-19T00:11:28.989-06:00,2024-11-19T07:46:28.989-06:00,BROWSER,COMPLETED,4066
1355,358,2024-10-23T05:19:08.390-06:00,2024-10-23T06:19:08.390-06:00,BROWSER,COMPLETED,2054
1357,84,2024-11-01T23:18:30.450-06:00,2024-11-02T03:22:30.450-06:00,BROWSER,TIMEOUT,740
1358,43,2024-12-28T17:55:47.744-06:00,2024-12-28T18:32:47.744-06:00,BROWSER,COMPLETED,2222
1359,135,2024-12-23T22:49:20.784-06:00,2024-12-24T05:47:20.784-06:00,MOBILE,ABORTED,3985
1360,5,2024-12-30T14:43:39.112-06:00,2024-12-30T16:53:39.112-06:00,BROWSER,COMPLETED,4403
1361,3,2024-12-30T11:45:01.905-06:00,2024-12-30T16:25:01.905-06:00,BROWSER,ABORTED,3178
1362,311,2024-12-13T20:56:32.403-06:00,2024-12-14T04:34:32.403-06:00,MOBILE,ABORTED,4435
1363,68,2024-12-27T19:55:43.622-06:00,2024-12-28T05:43:43.622-06:00,BROWSER,COMPLETED,932
1364,46,2024-12-28T14:45:01.497-06:00,2024-12-28T20:25:01.497-06:00,BROWSER,TIMEOUT,804
1365,359,2024-12-15T00:17:03.266-06:00,2024-12-15T04:06:03.266-06:00,BROWSER,TIMEOUT,803
1366,276,2024-12-30T09:20:03.248-06:00,2024-12-30T10:33:03.248-06:00,BROWSER,TIMEOUT,4240
1367,426,2024-11-06T18:45:02.909-06:00,2024-11-07T04:32:02.909-06:00,MOBILE,COMPLETED,628
1369,47,2024-10-05T00:17:40.726-06:00,2024-10-05T07:49:40.726-06:00,MOBILE,COMPLETED,4399
1370,375,2024-12-29T12:08:49.447-06:00,2024-12-29T19:51:49.447-06:00,BROWSER,COMPLETED,1421
1371,299,2024-12-30T14:27:58.127-06:00,2024-12-30T20:30:58.127-06:00,BROWSER,ABORTED,3111
1372,339,2024-12-30T18:49:58.020-06:00,2024-12-30T20:54:58.020-06:00,MOBILE,ABORTED,4951
1373,171,2024-10-08T04:42:40.440-06:00,2024-10-08T13:34:40.440-06:00,MOBILE,COMPLETED,2874
1374,270,2024-12-25T04:55:57.930-06:00,2024-12-25T10:40:57.930-06:00,BROWSER,TIMEOUT,4111
1375,375,2024-12-29T23:16:54.472-06:00,2024-12-30T06:47:54.472-06:00,MOBILE,TIMEOUT,1635
1376,228,2024-10-12T17:42:58.891-06:00,2024-10-13T00:33:58.891-06:00,MOBILE,TIMEOUT,3321
1377,324,2024-03-24T09:36:55.333-06:00,2024-03-24T15:52:55.333-06:00,MOBILE,TIMEOUT,3438
1378,385,2024-12-20T22:57:35.238-06:00,2024-12-21T04:42:35.238-06:00,BROWSER,COMPLETED,4510
1379,196,2024-12-27T12:41:13.758-06:00,2024-12-27T20:44:13.758-06:00,BROWSER,ABORTED,4273
1380,368,2024-12-28T15:19:26.092-06:00,2024-12-28T17:18:26.092-06:00,MOBILE,COMPLETED,896
1381,370,2024-12-30T10:42:39.959-06:00,2024-12-30T16:24:39.959-06:00,BROWSER,ABORTED,1308
1382,320,2024-12-30T07:24:36.859-06:00,2024-12-30T16:25:36.859-06:00,BROWSER,TIMEOUT,3633
1383,328,2024-09-28T01:12:26.018-06:00,2024-09-28T06:19:26.018-06:00,MOBILE,COMPLETED,328
1384,452,2024-12-29T17:41:12.247-06:00,2024-12-29T18:10:12.247-06:00,MOBILE,TIMEOUT,4829
1385,472,2024-12-09T13:40:17.276-06:00,2024-12-09T14:38:17.276-06:00,MOBILE,COMPLETED,3837
1386,414,2024-10-11T10:36:02.842-06:00,2024-10-11T19:33:02.842-06:00,MOBILE,ABORTED,168
1387,447,2024-12-13T03:06:42.598-06:00,2024-12-13T12:58:42.598-06:00,BROWSER,TIMEOUT,2754
1388,349,2024-12-29T20:49:02.244-06:00,2024-12-30T06:42:02.244-06:00,MOBILE,ABORTED,3139
1389,496,2024-08-30T03:09:03.558-06:00,2024-08-30T06:10:03.558-06:00,BROWSER,COMPLETED,1654
1390,186,2024-12-30T06:29:53.028-06:00,2024-12-30T09:55:53.028-06:00,MOBILE,ABORTED,536
1391,91,2024-12-29T07:58:00.228-06:00,2024-12-29T10:19:00.228-06:00,BROWSER,ABORTED,574
1393,416,2024-11-26T12:44:37.886-06:00,2024-11-26T14:06:37.886-06:00,BROWSER,COMPLETED,4768
1394,345,2024-11-22T03:47:20.492-06:00,2024-11-22T04:10:20.492-06:00,BROWSER,ABORTED,1313
1395,117,2024-11-28T13:16:51.898-06:00,2024-11-28T21:20:51.898-06:00,BROWSER,COMPLETED,4135
1396,156,2024-12-29T17:33:11.361-06:00,2024-12-30T01:16:11.361-06:00,BROWSER,TIMEOUT,604
1397,389,2024-10-24T17:14:05.605-06:00,2024-10-24T20:37:05.605-06:00,BROWSER,COMPLETED,3539
1398,155,2024-04-27T06:07:51.498-06:00,2024-04-27T09:47:51.498-06:00,MOBILE,ABORTED,920
1399,347,2024-12-27T08:15:22.704-06:00,2024-12-27T13:03:22.704-06:00,BROWSER,ABORTED,1250
1400,85,2024-11-05T13:42:23.740-06:00,2024-11-05T15:47:23.740-06:00,MOBILE,ABORTED,1004
1401,434,2024-12-30T16:15:38.493-06:00,2024-12-30T22:12:38.493-06:00,BROWSER,TIMEOUT,703
1402,97,2024-12-27T08:43:30.310-06:00,2024-12-27T18:41:30.310-06:00,MOBILE,TIMEOUT,1307
1403,10,2024-12-29T20:01:10.232-06:00,2024-12-30T00:39:10.232-06:00,MOBILE,ABORTED,4081
1404,272,2024-04-20T13:33:16.377-06:00,2024-04-20T14:07:16.377-06:00,MOBILE,ABORTED,3998
1405,400,2024-12-21T09:35:01.811-06:00,2024-12-21T13:21:01.811-06:00,BROWSER,TIMEOUT,2570
1406,192,2024-09-04T04:27:07.934-06:00,2024-09-04T10:30:07.934-06:00,BROWSER,TIMEOUT,2142
1407,247,2024-11-14T05:04:14.733-06:00,2024-11-14T05:46:14.733-06:00,BROWSER,ABORTED,4437
1409,486,2024-12-20T15:06:23.612-06:00,2024-12-20T15:49:23.612-06:00,MOBILE,ABORTED,1461
1410,367,2024-12-30T14:09:41.881-06:00,2024-12-30T22:16:41.881-06:00,BROWSER,TIMEOUT,2665
1411,335,2024-09-06T23:58:15.111-06:00,2024-09-07T07:11:15.111-06:00,MOBILE,ABORTED,3014
1412,440,2024-07-17T23:16:31.422-06:00,2024-07-18T07:27:31.422-06:00,MOBILE,ABORTED,654
1413,337,2024-12-30T11:47:20.924-06:00,2024-12-30T14:30:20.924-06:00,MOBILE,TIMEOUT,3371
1414,252,2024-12-06T05:21:15.364-06:00,2024-12-06T12:05:15.364-06:00,MOBILE,ABORTED,2532
1415,262,2024-12-30T11:26:51.587-06:00,2024-12-30T21:20:51.587-06:00,MOBILE,COMPLETED,3840
1416,124,2024-12-29T17:36:36.848-06:00,2024-12-29T19:31:36.848-06:00,MOBILE,ABORTED,1912
1417,278,2024-12-25T22:57:23.822-06:00,2024-12-26T05:03:23.822-06:00,MOBILE,ABORTED,1240
1418,117,2024-12-22T05:37:16.721-06:00,2024-12-22T13:57:16.721-06:00,MOBILE,COMPLETED,3046
1419,237,2024-10-16T09:29:35.127-06:00,2024-10-16T13:07:35.127-06:00,MOBILE,COMPLETED,1803
1420,50,2024-12-27T12:37:09.711-06:00,2024-12-27T19:12:09.711-06:00,BROWSER,COMPLETED,522
1421,440,2024-07-29T13:30:54.854-06:00,2024-07-29T17:43:54.854-06:00,BROWSER,ABORTED,430
1422,386,2024-12-03T06:18:53.711-06:00,2024-12-03T11:58:53.711-06:00,MOBILE,COMPLETED,4370
1423,333,2024-12-05T23:26:07.069-06:00,2024-12-06T07:05:07.069-06:00,MOBILE,ABORTED,1478
1424,12,2024-12-27T19:39:21.456-06:00,2024-12-28T04:25:21.456-06:00,MOBILE,TIMEOUT,3997
1425,321,2024-12-30T07:50:19.984-06:00,2024-12-30T11:39:19.984-06:00,BROWSER,COMPLETED,3573
1426,87,2024-12-17T17:24:46.191-06:00,2024-12-18T01:49:46.191-06:00,BROWSER,TIMEOUT,4293
1427,38,2024-12-10T16:35:52.866-06:00,2024-12-11T00:50:52.866-06:00,BROWSER,COMPLETED,950
1428,61,2024-12-30T16:23:10.508-06:00,2024-12-30T20:50:10.508-06:00,BROWSER,ABORTED,1299
1430,92,2024-12-12T20:48:59.261-06:00,2024-12-13T02:39:59.261-06:00,MOBILE,COMPLETED,4842
1431,83,2024-12-27T02:03:37.871-06:00,2024-12-27T08:14:37.871-06:00,MOBILE,TIMEOUT,865
1432,253,2024-12-30T05:36:35.603-06:00,2024-12-30T09:28:35.603-06:00,MOBILE,ABORTED,1355
1433,252,2024-12-29T19:48:52.624-06:00,2024-12-30T00:11:52.624-06:00,MOBILE,TIMEOUT,3266
1434,491,2024-12-24T22:44:19.547-06:00,2024-12-25T03:46:19.547-06:00,BROWSER,COMPLETED,1498
1435,89,2024-12-15T16:13:58.012-06:00,2024-12-15T21:25:58.012-06:00,MOBILE,TIMEOUT,4794
1436,414,2024-10-31T20:17:43.954-06:00,2024-11-01T04:45:43.954-06:00,MOBILE,TIMEOUT,2688
1437,355,2024-12-25T22:04:10.723-06:00,2024-12-25T23:28:10.723-06:00,MOBILE,COMPLETED,1911
1438,48,2024-12-17T12:37:12.819-06:00,2024-12-17T16:47:12.819-06:00,BROWSER,TIMEOUT,1463
1439,18,2024-12-21T22:53:23.810-06:00,2024-12-22T01:36:23.810-06:00,MOBILE,TIMEOUT,2551
1442,273,2024-10-26T18:54:22.264-06:00,2024-10-27T00:58:22.264-06:00,MOBILE,TIMEOUT,708
1443,268,2024-12-23T09:50:54.388-06:00,2024-12-23T16:45:54.388-06:00,MOBILE,TIMEOUT,259
1444,362,2024-12-28T00:57:15.852-06:00,2024-12-28T05:39:15.852-06:00,MOBILE,TIMEOUT,2434
1445,388,2024-11-29T06:45:11.108-06:00,2024-11-29T11:24:11.108-06:00,BROWSER,COMPLETED,548
1446,369,2024-11-30T18:48:27.373-06:00,2024-12-01T01:26:27.373-06:00,MOBILE,COMPLETED,3717
1447,199,2024-12-03T03:32:16.544-06:00,2024-12-03T08:04:16.544-06:00,MOBILE,COMPLETED,4436
1448,60,2024-12-14T09:34:42.119-06:00,2024-12-14T16:14:42.119-06:00,MOBILE,ABORTED,2463
1449,107,2024-12-19T23:44:04.336-06:00,2024-12-20T01:39:04.336-06:00,BROWSER,TIMEOUT,4875
1450,468,2024-12-09T23:03:02.479-06:00,2024-12-10T08:06:02.479-06:00,MOBILE,ABORTED,988
1451,442,2024-12-16T17:28:35.450-06:00,2024-12-16T21:10:35.450-06:00,MOBILE,ABORTED,2943
1452,365,2024-11-21T12:51:11.314-06:00,2024-11-21T21:26:11.314-06:00,MOBILE,COMPLETED,4181
1453,133,2024-09-14T08:15:25.802-06:00,2024-09-14T17:58:25.802-06:00,BROWSER,ABORTED,2389
1455,335,2024-11-25T03:58:24.717-06:00,2024-11-25T13:09:24.717-06:00,BROWSER,COMPLETED,2916
1456,8,2024-12-23T07:45:37.937-06:00,2024-12-23T14:06:37.937-06:00,BROWSER,TIMEOUT,1392
1457,456,2024-12-28T01:12:27.231-06:00,2024-12-28T07:39:27.231-06:00,BROWSER,TIMEOUT,3004
1458,417,2024-12-30T07:15:00.399-06:00,2024-12-30T14:31:00.399-06:00,BROWSER,COMPLETED,4940
1459,193,2024-12-17T18:21:35.355-06:00,2024-12-17T23:28:35.355-06:00,BROWSER,TIMEOUT,1187
1460,158,2024-10-18T06:04:54.337-06:00,2024-10-18T07:11:54.337-06:00,MOBILE,ABORTED,3844
1461,495,2024-05-30T12:15:42.752-06:00,2024-05-30T20:45:42.752-06:00,MOBILE,TIMEOUT,1896
1462,374,2024-12-15T14:05:29.475-06:00,2024-12-15T23:22:29.475-06:00,BROWSER,COMPLETED,1183
1463,110,2024-12-29T10:08:40.544-06:00,2024-12-29T15:15:40.544-06:00,MOBILE,ABORTED,4654
1464,146,2024-12-24T06:07:54.593-06:00,2024-12-24T10:30:54.593-06:00,BROWSER,ABORTED,2472
1465,470,2024-12-29T08:54:08.552-06:00,2024-12-29T11:55:08.552-06:00,MOBILE,COMPLETED,2720
1466,3,2024-12-30T22:02:14.081-06:00,2024-12-30T23:17:14.081-06:00,BROWSER,ABORTED,637
1467,32,2024-12-28T11:37:09.250-06:00,2024-12-28T12:18:09.250-06:00,BROWSER,ABORTED,3373
1468,104,2024-12-27T22:41:37.191-06:00,2024-12-28T01:43:37.191-06:00,MOBILE,TIMEOUT,3174
1469,28,2024-12-18T19:46:09.479-06:00,2024-12-19T04:26:09.479-06:00,MOBILE,ABORTED,3803
1470,288,2024-09-11T14:38:35.598-06:00,2024-09-11T15:55:35.598-06:00,MOBILE,TIMEOUT,3526
1471,491,2024-12-26T20:10:01.429-06:00,2024-12-27T05:09:01.429-06:00,BROWSER,ABORTED,3753
1472,363,2024-07-12T17:40:04.690-06:00,2024-07-13T02:38:04.690-06:00,MOBILE,ABORTED,3145
1473,313,2024-12-30T07:36:08.170-06:00,2024-12-30T10:21:08.170-06:00,MOBILE,TIMEOUT,3545
1474,131,2024-12-30T14:04:39.298-06:00,2024-12-30T17:13:39.298-06:00,MOBILE,COMPLETED,988
1477,70,2024-02-25T15:21:12.780-06:00,2024-02-25T18:58:12.780-06:00,BROWSER,COMPLETED,1169
1478,252,2024-12-30T15:34:43.383-06:00,2024-12-30T20:25:43.383-06:00,MOBILE,ABORTED,1091
1479,279,2024-12-18T17:11:53.519-06:00,2024-12-18T18:26:53.519-06:00,BROWSER,TIMEOUT,2718
